stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date
002277,友阿股份,加入(由深股通特別證券/中華通特別證券名單 (只可賣出)),2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002301,齊心集團,加入(由深股通特別證券/中華通特別證券名單 (只可賣出)),2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002346,柘中股份,加入(由深股通特別證券/中華通特別證券名單 (只可賣出)),2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002361,神劍股份,加入(由深股通特別證券/中華通特別證券名單 (只可賣出)),2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002376,新北洋,加入(由深股通特別證券/中華通特別證券名單 (只可賣出)),2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
003019,宸展光電,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300895,銅牛信息,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300629,新勁剛,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300380,安碩信息,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300466,賽摩智能,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300488,恒鋒工具,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300489,光智科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300541,先進數通,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300542,新晨科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300545,聯得裝備,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300547,川環科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300622,博士眼鏡,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300698,萬馬科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300711,廣哈通信,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300797,鋼研納克,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300822,貝仕達克,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300840,酷特智能,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300843,勝藍股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300213,佳訊飛鴻,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300859,西域旅遊,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300201,海倫哲,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300121,陽谷華泰,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
300499,高瀾股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300469,信息發展,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300403,漢宇集團,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300249,依米康,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002580,聖陽股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002575,群興玩具,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
300192,科德教育,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,
002526,山東礦機,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002469,三維化學,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002369,卓翼科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
002119,康強電子,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,
