stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date,event_class_v1,trigger_class_v1,trigger_reference_date,ann_date_batch,batch_search_status,strict_baseline_candidate,broad_candidate,exclude_reason_v1,manual_check_flag,core_state_before,core_state_after,event_class_v2,state_validation_v2,is_core_state_transition,state_check_pass,baseline_candidate_v2
000521,長虹美菱,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
601279,英利汽車,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603002,宏昌電子,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603057,紫燕食品,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603132,金徽股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603256,宏和科技,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603277,銀都股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603496,恒為科技,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603629,利通電子,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603863,松煬資源,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603863,松煬資源,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2025-06-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603869,新智認知,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603889,新澳股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603912,佳力圖,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603912,佳力圖,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603918,金橋信息,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605005,合興股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605016,百龍創園,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605186,健麾信息,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
605186,健麾信息,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
605577,龍版傳媒,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600133,東湖高新,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600619,海立股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688097,博眾精工,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688160,步科股份,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688160,步科股份,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688165,埃夫特,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688306,均普智能,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688362,甬矽電子,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688432,有研硅,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688488,艾迪藥業,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688488,艾迪藥業,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688609,九聯科技,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600189,泉陽泉,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
600186,蓮花健康,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
000868,安凱客車,加入,2023-12-18,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301568,思泰克,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301568,思泰克,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301508,中機認檢,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301516,中遠通,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
601136,首創證券,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688141,杰華特,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688147,微導納米,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688172,燕東微,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688410,山外山,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688410,山外山,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688475,螢石網絡,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688489,三未信安,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688489,三未信安,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
601022,寧波遠洋,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688498,源杰科技,加入,2024-01-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2024-01-12,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
